tle_id,tle_chain_id,tle_company_name,tle_address,tle_city,tle_province,tle_postal_code,tle_market_segment,tle_menu_type,tle_years_in_business,tle_number_employees,tle_chain_units,tle_annual_sales_estimate,tle_average_check,tle_website,tle_latitude,tle_longitude,tle_yelp_url,tle_facebook_url,tle_opentable_url,tle_mp_food_beverage_disposables_purchase
CA02152638013301,CA05181223550113,PITA LAND,102 GERRARD ST E,TORONTO,ON,M5B1G9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://pitaland.ca/,43.6603518,-79.3769855,http://www.yelp.com/biz/pita-land-toronto-4,https://www.facebook.com/pages/Pita-Land/298842476873064,,217526.45
CA02178289252409,CA05090001050722,SUBWAY,ROOM ED 3015 DOMESTIC SECTOR,MISSISSAUGA,ON,L4V1R8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.690111,-79.623451,,,,148787.44
CA02151085789521,CA05090001050722,SUBWAY,1395 QUEEN ST W,TORONTO,ON,M6K1M3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.66442112,-79.32440381,,,,89577.33
CA02154707509211,CA05090001050722,SUBWAY,103-331 CARLAW AVE,TORONTO,ON,M4M2S1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.66442,-79.341484,http://www.yelp.com/biz/subway-toronto-51,https://www.facebook.com/pages/Subway/1508478949412592,,88689.63
CA02100022027209,CA05090001050722,SUBWAY,2900 WARDEN AVE,SCARBOROUGH,ON,M1W2S8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7983958,-79.3176511,http://www.yelp.com/biz/subway-scarborough-10,http://www.facebook.com/SubwayCanada,,149101.28
CA02178252160404,CA05090001050722,SUBWAY,CENTRE VILLE,TORONTO,ON,M5J2R9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.641702,-79.375576,,,,178437.33
CA02100017775524,CA05090001050722,SUBWAY,232 DANFORTH AVE,TORONTO,ON,M4K1N4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6769498,-79.3555805,http://www.yelp.com/biz/subway-toronto-128,http://www.facebook.com/SubwayCanada,,149176
CA02100014127430,CA05090001120810,MR. SUB,3741 LAWRENCE AVE E,SCARBOROUGH,ON,M1G1P7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.mrsub.ca,43.7615643,-79.2164921,,http://www.facebook.com/mrsub,,85351.93
CA02100019294019,CA05090001050722,SUBWAY,5109 STEELES AVE W,NORTH YORK,ON,M9L2Y8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7695959,-79.5493859,http://www.yelp.com/biz/subway-toronto-68,http://www.facebook.com/SubwayCanada,,148398.89
CA02100029230022,CA05090001120810,MR. SUB,3199 LAKE SHORE BLVD W,ETOBICOKE,ON,M8V1K8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.mrsub.ca,43.738071,-79.558586,,http://www.facebook.com/mrsub,,85785.32
CA02153522992910,CA05090001050722,SUBWAY,555 REXDALE BLVD,ETOBICOKE,ON,M9W5L2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7205327,-79.6000571,,,,146979.16
CA02156579045523,CA05090001120810,MR. SUB,2824 MARKHAM RD,SCARBOROUGH,ON,M1X1E6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.mrsub.ca,43.8223937,-79.2472657,http://www.yelp.com/biz/mr-sub-scarborough-13,,,42892.66
CA02159978051105,CA05090001050722,SUBWAY,200 BAY ST,TORONTO,ON,M5J2J1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,44.9194948,-79.3755701,,,,148249.44
CA02140774526020,CA05090001050722,SUBWAY,936 DIXON RD,ETOBICOKE,ON,M9W1J9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.68676,-79.59785,http://www.yelp.com/biz/subway-etobicoke-11,https://www.facebook.com/pages/Subway-Sandwiches/104318666286860,,286783.29
CA02100022427109,CA05090001050722,SUBWAY,932 YONGE ST,TORONTO,ON,M4W2J2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6715008,-79.3849244,http://www.yelp.com/biz/subway-toronto-123,http://www.facebook.com/SubwayCanada,,146575.66
CA02100022428321,CA05090001050722,SUBWAY,25 OVERLEA BLVD,TORONTO,ON,M4H1P9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,10 TO 19,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7048244,-79.3497431,http://www.yelp.com/biz/subway-toronto-5,http://www.facebook.com/SubwayCanada,,148040.22
CA02100021964028,CA05090001120810,MR. SUB,1726 LAKESHORE RD W,MISSISSAUGA,ON,L5J1J5,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.mrsub.ca,43.5175802,-79.622141,http://www.yelp.com/biz/mr-sub-mississauga-11,https://www.facebook.com/mrsub,,85343.26
CA02146522085705,CA05090001050722,SUBWAY,20 BATHURST ST,TORONTO,ON,M5V2N9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.subway.ca,43.6371128,-79.4003203,http://www.yelp.com/biz/subway-restaurant-toronto-6,https://www.facebook.com/pages/category/Fast-Food-Restaurant/Bathurst-and-Lakeshore-Subway-549462941747141/,,103117.05
CA02156281811121,,PANINI - STAND 8,170 PRINCES BLVD,TORONTO,ON,M6K3C3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,,,,,,,137429.31
CA02100022756113,CA05090001050722,SUBWAY,1800 THE QUEENSWAY ,ETOBICOKE,ON,M9C5H5,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,10 TO 19,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6153065,-79.5606655,http://www.yelp.com/biz/subway-sanwiches-etobicoke,http://www.facebook.com/SubwayCanada,,148578.22
CA02147254987130,CA05090001050722,SUBWAY,267 QUEEN ST W,TORONTO,ON,M5V1Z4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6501291,-79.3893004,http://www.yelp.com/biz/subway-toronto-24,https://www.facebook.com/pages/Subway-at-Sheraton-Centre/612795768747878,,148473.61
CA02100015974626,CA05090001050722,SUBWAY,150 KING ST W,TORONTO,ON,M5H1J9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6476845,-79.3847324,http://www.yelp.com/biz/subway-toronto-108,,,147128.6
CA02152423070318,CA05090001050722,SUBWAY,3085 BATHURST ST,NORTH YORK,ON,M6A2A3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7203574,-79.4296666,http://www.yelp.com/biz/subway-toronto-36,,,149011.61
CA02156875980810,CA05090001114105,EXTREME PITA,148 NORTH QUEEN ST,ETOBICOKE,ON,M9C1A8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,51-100 UNITS,"$500,001 - $1,000,000",$7 TO $10,http://www.extremepita.com,43.619435,-79.554062,http://www.yelp.com/biz/extreme-pita-toronto-4,https://www.facebook.com/pages/category/Fast-Food-Restaurant/Extreme-Pita-Etobicoke-498616470175850/,,99380.93
CA02100018585704,CA05090001043613,CAFE SUPREME,4711 YONGE ST,NORTH YORK,ON,M2N6K8,LSR - FAST CASUAL,SANDWICHES,5 YEARS PLUS,10 TO 19,10-50 UNITS,"<=$500,000",$7 TO $10,http://www.cafesupreme.ca,43.7593229,-79.4100598,,,,93887.65
CA02180217257816,CA05090011034509,CULTURES,4-175 BLOOR ST E,TORONTO,ON,M4W3R8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,10-50 UNITS,"$500,001 - $1,000,000",$7 TO $10,http://www.cultures-restaurants.com,43.6699,-79.3887,,,,182920.68
CA02100023128618,CA05090001050722,SUBWAY,2473 KINGSTON RD,SCARBOROUGH,ON,M1N1V4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7098084,-79.248936,http://www.yelp.com/biz/subway-scarborough-11,https://www.facebook.com/subwayCanada,,148593.16
CA02154539494300,CA05090001050722,SUBWAY,125 THE QUEENSWAY,ETOBICOKE,ON,M8Y1H6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6265556,-79.5024316,,,,73482.11
CA02155643060604,CA05090001050722,SUBWAY,4175 CONFEDERATION PKW,MISSISSAUGA,ON,L5B0C6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.5887596,-79.6494307,,,,74064.94
CA02100026960519,CA05090001050722,SUBWAY,7070 MCLAUGHLIN RD,MISSISSAUGA,ON,L5W1W7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6364443,-79.7190647,http://www.yelp.com/biz/subway-brampton-2,https://www.facebook.com/subwayCanada,,148398.89
CA02158277490709,CA05090001050722,SUBWAY,3-2136 BURNHAMTHORPE RD W,MISSISSAUGA,ON,L5L5Z5,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.545413,-79.684512,,,,74707.56
CA02120021519109,CA05181223550113,PITA LAND,59-1841 FINCH AVE W,NORTH YORK,ON,M3N2V2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://pitaland.ca/,43.75761934,-79.51515652,http://www.yelp.com/biz/pita-land-toronto-7,http://www.facebook.com/pitaland,,203245.2
CA02155361082009,CA05090001117609,DRUXYS FAMOUS DELI SANDWICHES,199 BAY ST,TORONTO,ON,M5L1E7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://www.druxys.com,43.6482347,-79.3795255,http://www.yelp.com/biz/druxys-famous-deli-toronto-5,https://www.facebook.com/pages/Druxys-Famous-Deli-Sandwiches/177037902958834,,110662.2
CA02100022426806,CA05090001050722,SUBWAY,531 PARLIAMENT ST,TORONTO,ON,M4X1P3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6656284,-79.3682612,http://www.yelp.com/biz/subway-restaurant-toronto,http://www.facebook.com/SubwayCanada,,148159.77
CA02100027237701,CA05090001086912,MEGA WRAPS,2425 BLOOR ST W,TORONTO,ON,M6S4W4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,10 TO 19,10-50 UNITS,"<=$500,000",$5 TO $7,http://www.megawraps.com,43.6493237,-79.4843964,,,,85398.23
CA02100021965108,CA05090001123203,SELECT SANDWICH,2695 NORTH SHERIDAN WAY,MISSISSAUGA,ON,L5K2N6,LSR - FAST CASUAL,SANDWICHES,5 YEARS PLUS,1 TO 4,10-50 UNITS,"<=$500,000",$7 TO $10,http://www.selectsandwich.com,43.5115821,-79.663587,http://www.yelp.com/biz/select-sandwich-mississauga-5,http://www.facebook.com/pages/Select-Sandwich/189665492055,,216132.78
CA02100021962109,CA05090001043714,QUIZNOS,5170 DIXIE RD,MISSISSAUGA,ON,L4W1E3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,101-250 UNITS,"<=$500,000",$5 TO $7,http://www.quiznos.ca,43.6385221,-79.6255601,http://www.yelp.com/biz/quiznos-sub-mississauga-3,https://www.facebook.com/QuiznosCanada,,130669.93
CA02100013872220,CA05090001049510,THE GREAT STEAK AND POTATO COMPANY,444 YONGE ST,TORONTO,ON,M5B2H4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,http://www.thegreatsteak.com,43.6612474,-79.3830753,http://www.yelp.com/biz/the-great-steak-and-potato-company-toronto,,,14570.26
CA02100021935017,,COSIMO'S CHEESE AND DELI,1051 DUNDAS ST W,MISSISSAUGA,ON,L5C1C3,LSR - FAST CASUAL,SANDWICHES,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.558056,-79.6422022,http://www.yelp.com/biz/cosimos-cheese-and-deli-mississauga,https://www.facebook.com/Cosimos-Cheese-Deli-Mamma-Angelina-Homemade-Italian-Food-826169134087090/,,112462.52
CA02100021963321,CA05090001050722,SUBWAY,1375 SOUTHDOWN RD,MISSISSAUGA,ON,L5J2Z1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.5187007,-79.640197,http://www.yelp.com/biz/subway-mississauga-5,https://www.facebook.com/subwayCanada,,146919.38
CA02151030823118,,BANHMI QUE HUONG TAKE-OUT,2437 FINCH AVE W,NORTH YORK,ON,M9M2E7,LSR - DELIVERY AND TAKE AWAY ONLY,SANDWICHES,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.7499285,-79.54983299,http://www.yelp.com/biz/banh-mi-que-huong-toronto,https://www.facebook.com/pages/Banh-Mi-Que-Huong/274296499306010,,117005.47
CA02110010530302,CA05090001050722,SUBWAY,2353 FINCH AVE W,NORTH YORK,ON,M9M2W8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7518157,-79.5431735,,http://www.facebook.com/SubwayCanada,,149445
CA02137784917626,CA05090001050722,SUBWAY,316 WILSON AVE,NORTH YORK,ON,M3H1S8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7371916,-79.4360222,http://www.yelp.com/biz/subway-toronto-30,http://www.facebook.com/SubwayCanada,,148608.11
CA02158802674917,CA05181223550113,PITA LAND,2-285 REXDALE BLVD,ETOBICOKE,ON,M9W1P7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://pitaland.ca/,43.713455,-79.5794314,http://www.yelp.com/biz/pita-land-toronto-6,https://www.facebook.com/pages/Pita-Land/154181391287024,,223303.32
CA02150404086212,CA05090001117609,DRUXYS FAMOUS DELI SANDWICHES,550 UNIVERSITY AVE,TORONTO,ON,M5G2A2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://www.druxys.com,43.6567027,-79.389888,,,,78906.96
CA02162073728100,,DANA HOSPITALITY,222 ST PATRICK ST,TORONTO,ON,M5T1V4,LSR - FAST CASUAL,SANDWICHES,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.655314,-79.390686,,,,183460.84
CA02100016330722,CA05090001050722,SUBWAY,507 ST CLAIR AVE W,TORONTO,ON,M6C1A1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6828776,-79.4185602,http://www.yelp.com/biz/subway-toronto-11,http://www.facebook.com/SubwayCanada,,148667.89
CA02154150255503,CA05090001050722,SUBWAY,2395 CAWTHRA RD,MISSISSAUGA,ON,L5A2W8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.590362,-79.593738,,,,149265.67
CA02169256999611,,FAMO SANDWICH CREATIONS,122 SHERBOURNE ST,TORONTO,ON,M5A2R4,LSR - FAST CASUAL,SANDWICHES,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://famo.ca/,43.65409,-79.369338,,,,136271.82
CA02178252404022,CA05090001050722,SUBWAY,1495 AEROWOOD DR,MISSISSAUGA,ON,L4W1C2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6272,-79.6222,,,,73706.27
CA02155527215826,CA05090001050722,SUBWAY,250 THE EAST MALL,ETOBICOKE,ON,M9B3Y8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.633155,-79.5554585,http://www.yelp.com/biz/subway-etobicoke-18,,,74132.19
CA02168118490814,CA05090001123203,SELECT SANDWICH,5000-1004 MIDDLEGATE RD,MISSISSAUGA,ON,L4Y1M4,LSR - FAST CASUAL,SANDWICHES,2 TO 5 YEARS,UNCODED,10-50 UNITS,"<=$500,000",$7 TO $10,http://www.selectsandwich.com,43.597012,-79.586993,,,,217718.27
CA02155823512614,CA05090001050722,SUBWAY,1585 MISSISSAUGA VALLEY BLVD,MISSISSAUGA,ON,L5A3W9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.591714,-79.627123,http://www.yelp.com/biz/subway-mississauga-38,https://www.facebook.com/164890974191534,,73317.72
CA02157471884106,CA05090001050722,SUBWAY,1077 WILSON AV,NORTH YORK,ON,M3K1G7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7267702,-79.4803199,,,,73795.94
CA02100018135023,CA05090001050722,SUBWAY,605 ROGERS RD,YORK,ON,M6M1B9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6816782,-79.4733643,http://www.yelp.com/biz/subway-toronto-69,http://www.facebook.com/SubwayCanada,,148159.77
CA02157973032328,,THE BIG PITA,205 HUMBER COLLEGE BLVD,ETOBICOKE,ON,M9W5L7,LSR - FAST CASUAL,SANDWICHES,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.730121,-79.605215,,,,151255.81
CA02100021525312,CA05090001050722,SUBWAY,40 BRISTOL RD E,MISSISSAUGA,ON,L4Z3K8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.615561,-79.660692,http://www.yelp.com/biz/subway-sandwiches-mississauga-2,https://www.facebook.com/subwayCanada,,148996.67
CA02174958174400,,ASAP CITY,1801 LAWRENCE AVE E,SCARBOROUGH,ON,M1R2X9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,http://www.asapcity.com/,,,,,,91393.75
CA02120021736917,,SANDWICH BOX,1200 BAY ST,TORONTO,ON,M5R2A5,LSR - FAST CASUAL,SANDWICHES,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://www.sandwichbox.ca/,43.6699896,-79.3899895,http://www.yelp.com/biz/sandwich-box-toronto-5,https://www.facebook.com/sandwichbox,,100022.38
CA02100021963725,CA05090001050722,SUBWAY,3024 HURONTARIO ST,MISSISSAUGA,ON,L5B4M4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.580262,-79.6170248,http://www.yelp.com/biz/subway-mississauga-19,https://www.facebook.com/subwayCanada,,149086.33
CA02100029165023,CA05090001050722,SUBWAY,1900 EGLINTON AVE E,SCARBOROUGH,ON,M1L2L9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7279873,-79.2953467,,http://www.facebook.com/SubwayCanada,,147965.49
CA02153090528420,CA05181223884408,CALIFORNIA SANDWICHES,812 WARDEN AVE,SCARBOROUGH,ON,M1L4W1,LSR - FAST CASUAL,SANDWICHES,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$7 TO $10,http://eatcalifornia.ca/,43.7235318,-79.2858681,http://www.yelp.com/biz/california-sandwiches-scarborough,https://www.facebook.com/pages/California-Sandwiches/255839661107982,,392038.28
CA02152524268707,CA05090001050722,SUBWAY,2867 ELLESMERE RD,SCARBOROUGH,ON,M1E4B9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.779233,-79.205792,,https://www.facebook.com/SHNcares/,,147771.22
CA02151026911019,CA05090001050722,SUBWAY,128 SIMCOE ST,TORONTO,ON,M5H4E2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.649212,-79.386867,,,,178383.53
CA02157038765213,CA05090001050722,SUBWAY,205 HUMBER COLLEGE BLVD,ETOBICOKE,ON,M9W5L7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,2 TO 5 YEARS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.730121,-79.605215,,,,73646.5
CA02100022027714,CA05090001050722,SUBWAY,250 EGLINTON AVE E,TORONTO,ON,M4P1K2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.7084605,-79.3905868,http://www.yelp.com/biz/subway-toronto-77,http://www.facebook.com/SubwayCanada,,149265.67
CA02100019457107,CA05090001120810,MR. SUB,2050 VICTORIA PARK AVE,NORTH YORK,ON,M1R1V2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.mrsub.ca,43.7542808,-79.3140094,,http://www.facebook.com/mrsub,,85299.92
CA02110011274807,CA05090001120810,MR. SUB,2255 ERIN MILLS PKY,MISSISSAUGA,ON,L5K1T8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,1 TO 4,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.mrsub.ca,43.530782,-79.6526488,,,,85950
CA02100029185511,CA05090001050722,SUBWAY,727 QUEEN ST E,TORONTO,ON,M4M1H1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.subway.ca,43.6590216,-79.3491051,http://www.yelp.com/biz/subway-toronto-73,http://www.facebook.com/SubwayCanada,,148354.05
CA02100013232812,CA05090001117609,DRUXYS FAMOUS DELI SANDWICHES,2075 BAYVIEW AVE,TORONTO,ON,M4N3M5,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SANDWICHES,5 YEARS PLUS,5 TO 9,10-50 UNITS,"<=$500,000",$5 TO $7,http://www.druxys.com,43.7210075,-79.3788639,http://www.yelp.com/biz/druxys-famous-deli-sandwiches-toronto-2,https://www.facebook.com/druxys,,128920.82
